sensor_id,timestamp,pm25,pm10,no2,o3
sensor_amsterdam_001,2024-01-15T04:00:00,38.66,61.34,33.26,45.11
sensor_amsterdam_001,2024-01-15T05:00:00,37.9,69.85,17.43,45.11
sensor_amsterdam_001,2024-01-15T06:00:00,32.32,51.04,22.77,45.11
sensor_amsterdam_001,2024-01-15T07:00:00,30.36,46.02,26.27,45.11
sensor_amsterdam_001,2024-01-15T08:00:00,48.14,87.27,35.82,45.11
sensor_amsterdam_001,2024-01-15T09:00:00,32.42,56.12,27.78,45.11
sensor_amsterdam_001,2024-01-15T10:00:00,31.73,53.55,29.64,45.11
sensor_amsterdam_001,2024-01-15T11:00:00,33.89,63.65,22.19,45.11
sensor_amsterdam_001,2024-01-15T12:00:00,24.83,46.01,20.52,45.11
sensor_amsterdam_001,2024-01-15T13:00:00,30.09,55.67,18.65,45.11
sensor_amsterdam_001,2024-01-15T14:00:00,35.83,61.1,25.26,45.11
sensor_amsterdam_001,2024-01-15T15:00:00,29.14,53.75,30.47,45.11
sensor_amsterdam_001,2024-01-15T16:00:00,37.82,60.09,27.6,45.11
sensor_amsterdam_001,2024-01-15T17:00:00,35.57,62.17,21.17,45.11
sensor_amsterdam_001,2024-01-15T18:00:00,39.22,67.34,27.11,45.11
sensor_amsterdam_001,2024-01-15T19:00:00,32.19,52.01,29.75,45.11
sensor_amsterdam_001,2024-01-15T20:00:00,39.03,71.79,29.64,45.11
sensor_amsterdam_001,2024-01-15T21:00:00,28.81,51.84,19.75,45.11
sensor_amsterdam_001,2024-01-15T22:00:00,34.03,57.89,25.43,45.11
sensor_amsterdam_001,2024-01-15T23:00:00,29.84,50.79,30.04,45.11
sensor_amsterdam_001,2024-01-16T00:00:00,33.0,59.01,24.58,45.44
sensor_amsterdam_001,2024-01-16T01:00:00,32.17,56.65,24.37,45.44
sensor_amsterdam_001,2024-01-16T02:00:00,30.19,48.45,21.86,45.44
sensor_amsterdam_001,2024-01-16T03:00:00,31.06,56.62,20.11,45.44
sensor_amsterdam_001,2024-01-16T04:00:00,33.73,56.91,25.38,45.44
sensor_amsterdam_001,2024-01-16T05:00:00,38.61,70.35,33.35,45.44
sensor_amsterdam_001,2024-01-16T06:00:00,37.56,65.2,29.7,45.44
sensor_amsterdam_001,2024-01-16T07:00:00,37.91,60.17,26.59,45.44
sensor_amsterdam_001,2024-01-16T08:00:00,36.83,64.23,34.01,45.44
sensor_amsterdam_001,2024-01-16T09:00:00,33.17,55.11,25.43,45.44
sensor_amsterdam_001,2024-01-16T10:00:00,28.63,51.43,28.82,45.44
sensor_amsterdam_001,2024-01-16T11:00:00,26.54,43.14,24.73,45.44
sensor_amsterdam_001,2024-01-16T12:00:00,32.02,55.77,32.16,45.44
sensor_amsterdam_001,2024-01-16T13:00:00,32.94,60.11,28.71,45.44
sensor_amsterdam_001,2024-01-16T14:00:00,32.72,53.42,22.52,45.44
sensor_amsterdam_001,2024-01-16T15:00:00,34.35,55.3,19.8,45.44
sensor_amsterdam_001,2024-01-16T16:00:00,30.85,53.79,30.24,45.44
sensor_amsterdam_001,2024-01-16T17:00:00,34.36,59.86,33.56,45.44
sensor_amsterdam_001,2024-01-16T18:00:00,33.88,59.7,32.83,45.44
sensor_amsterdam_001,2024-01-16T19:00:00,33.71,55.17,25.16,45.44
sensor_amsterdam_001,2024-01-16T20:00:00,35.63,58.68,27.87,45.44
sensor_amsterdam_001,2024-01-16T21:00:00,31.31,51.44,25.07,45.44
sensor_amsterdam_001,2024-01-16T22:00:00,35.38,59.48,34.02,45.44
sensor_amsterdam_001,2024-01-16T23:00:00,32.08,53.11,20.23,45.44
sensor_amsterdam_001,2024-01-17T00:00:00,33.22,56.02,27.4,45.77
sensor_amsterdam_001,2024-01-17T01:00:00,28.86,46.21,21.21,45.77
sensor_amsterdam_001,2024-01-17T02:00:00,28.8,47.78,20.88,45.77
sensor_amsterdam_001,2024-01-17T03:00:00,38.68,63.09,33.34,45.77
sensor_amsterdam_001,2024-01-17T04:00:00,35.48,56.1,17.35,45.77
sensor_amsterdam_001,2024-01-17T05:00:00,36.39,65.8,28.54,45.77
sensor_amsterdam_001,2024-01-17T06:00:00,37.03,66.47,30.22,45.77
sensor_amsterdam_001,2024-01-17T07:00:00,29.73,46.86,15.92,45.77
sensor_amsterdam_001,2024-01-17T08:00:00,45.67,83.54,42.05,45.77
sensor_amsterdam_001,2024-01-17T09:00:00,36.37,63.73,28.59,45.77
sensor_amsterdam_001,2024-01-17T10:00:00,37.63,66.92,44.27,45.77
sensor_amsterdam_001,2024-01-17T11:00:00,24.55,42.37,24.35,45.77
sensor_amsterdam_001,2024-01-17T12:00:00,31.8,54.37,23.04,45.77
sensor_amsterdam_001,2024-01-17T13:00:00,31.33,52.91,24.84,45.77
sensor_amsterdam_001,2024-01-17T14:00:00,35.42,61.63,39.73,45.77
sensor_amsterdam_001,2024-01-17T15:00:00,36.25,57.84,30.0,45.77
sensor_amsterdam_001,2024-01-17T16:00:00,30.05,48.47,25.12,45.77
sensor_amsterdam_001,2024-01-17T17:00:00,28.9,50.99,11.21,45.77
sensor_amsterdam_001,2024-01-17T18:00:00,51.3,83.3,65.02,45.77
sensor_amsterdam_001,2024-01-17T19:00:00,37.41,67.62,39.27,45.77
sensor_amsterdam_001,2024-01-17T20:00:00,40.13,68.41,32.47,45.77
sensor_amsterdam_001,2024-01-17T21:00:00,33.5,63.21,26.2,45.77
sensor_amsterdam_001,2024-01-17T22:00:00,34.2,51.7,31.82,45.77
sensor_amsterdam_001,2024-01-17T23:00:00,32.08,60.8,19.76,45.77
sensor_amsterdam_001,2024-01-18T00:00:00,34.55,58.42,26.45,46.1
sensor_amsterdam_001,2024-01-18T01:00:00,34.19,57.3,30.95,46.1
sensor_amsterdam_001,2024-01-18T02:00:00,22.98,43.61,21.84,46.1
sensor_amsterdam_001,2024-01-18T03:00:00,23.54,36.65,14.58,46.1
sensor_amsterdam_001,2024-01-18T04:00:00,29.42,45.46,20.1,46.1
sensor_amsterdam_001,2024-01-18T05:00:00,34.79,59.77,32.63,46.1
sensor_amsterdam_001,2024-01-18T06:00:00,38.49,63.6,33.86,46.1
sensor_amsterdam_001,2024-01-18T07:00:00,35.3,67.22,27.59,46.1
sensor_amsterdam_001,2024-01-18T08:00:00,39.97,66.6,38.28,46.1
sensor_amsterdam_001,2024-01-18T09:00:00,43.06,68.31,43.34,46.1
sensor_amsterdam_001,2024-01-18T10:00:00,34.15,55.26,22.1,46.1
sensor_amsterdam_001,2024-01-18T11:00:00,33.17,59.69,35.99,46.1
sensor_amsterdam_001,2024-01-18T12:00:00,40.44,70.28,48.83,46.1
sensor_amsterdam_001,2024-01-18T13:00:00,27.39,53.25,21.84,46.1
sensor_amsterdam_001,2024-01-18T14:00:00,31.28,52.53,27.2,46.1
sensor_amsterdam_001,2024-01-18T15:00:00,31.15,55.46,27.28,46.1
sensor_amsterdam_001,2024-01-18T16:00:00,34.61,57.95,26.72,46.1
sensor_amsterdam_001,2024-01-18T17:00:00,33.06,58.73,35.47,46.1
sensor_amsterdam_001,2024-01-18T18:00:00,35.04,56.43,30.87,46.1
sensor_amsterdam_001,2024-01-18T19:00:00,36.21,64.67,33.83,46.1
sensor_amsterdam_001,2024-01-18T20:00:00,52.28,91.21,44.56,46.1
sensor_amsterdam_001,2024-01-18T21:00:00,36.44,60.86,25.45,46.1
sensor_amsterdam_001,2024-01-18T22:00:00,33.4,55.19,38.98,46.1
sensor_amsterdam_001,2024-01-18T23:00:00,35.17,60.36,28.27,46.1
sensor_amsterdam_001,2024-01-19T00:00:00,26.65,44.23,19.19,46.43
sensor_amsterdam_001,2024-01-19T01:00:00,33.03,51.26,27.81,46.43
sensor_amsterdam_001,2024-01-19T02:00:00,37.55,67.49,27.46,46.43
sensor_amsterdam_001,2024-01-19T03:00:00,25.37,45.83,19.82,46.43
sensor_amsterdam_001,2024-01-19T04:00:00,35.51,60.44,23.76,46.43
sensor_amsterdam_001,2024-01-19T05:00:00,34.24,57.51,34.24,46.43
sensor_amsterdam_001,2024-01-19T06:00:00,40.23,65.91,20.19,46.43
sensor_amsterdam_001,2024-01-19T07:00:00,28.91,50.19,23.19,46.43
sensor_amsterdam_001,2024-01-19T08:00:00,32.99,51.8,30.9,46.43
sensor_amsterdam_001,2024-01-19T09:00:00,38.27,64.59,42.55,46.43
sensor_amsterdam_001,2024-01-19T10:00:00,32.67,60.16,20.84,46.43
sensor_amsterdam_001,2024-01-19T11:00:00,27.85,43.84,25.11,46.43
sensor_amsterdam_001,2024-01-19T12:00:00,30.62,53.92,22.95,46.43
sensor_amsterdam_001,2024-01-19T13:00:00,32.69,62.33,17.84,46.43
sensor_amsterdam_001,2024-01-19T14:00:00,27.63,45.47,26.69,46.43
sensor_amsterdam_001,2024-01-19T15:00:00,34.48,59.63,30.23,46.43
sensor_amsterdam_001,2024-01-19T16:00:00,40.35,59.94,22.87,46.43
sensor_amsterdam_001,2024-01-19T17:00:00,42.31,70.32,36.14,46.43
sensor_amsterdam_001,2024-01-19T18:00:00,53.55,94.5,28.93,46.43
sensor_amsterdam_001,2024-01-19T19:00:00,40.08,62.76,35.67,46.43
sensor_amsterdam_001,2024-01-19T20:00:00,23.44,38.32,18.69,46.43
sensor_amsterdam_001,2024-01-19T21:00:00,26.92,44.26,17.65,46.43
sensor_amsterdam_001,2024-01-19T22:00:00,35.46,51.84,25.82,46.43
sensor_amsterdam_001,2024-01-19T23:00:00,35.0,56.18,38.17,46.43
sensor_amsterdam_001,2024-01-20T00:00:00,23.47,41.48,24.93,46.75
sensor_amsterdam_001,2024-01-20T01:00:00,26.74,43.21,27.46,46.75
sensor_amsterdam_001,2024-01-20T02:00:00,20.84,35.17,13.04,46.75
sensor_amsterdam_001,2024-01-20T03:00:00,25.42,46.63,22.24,46.75
sensor_amsterdam_001,2024-01-20T04:00:00,18.86,27.93,15.01,46.75
sensor_amsterdam_001,2024-01-20T05:00:00,15.33,28.3,12.16,46.75
sensor_amsterdam_001,2024-01-20T06:00:00,28.25,50.24,16.62,46.75
sensor_amsterdam_001,2024-01-20T07:00:00,26.51,39.22,23.48,46.75
sensor_amsterdam_001,2024-01-20T08:00:00,30.51,52.64,15.81,46.75
sensor_amsterdam_001,2024-01-20T09:00:00,22.92,40.12,16.46,46.75
sensor_amsterdam_001,2024-01-20T10:00:00,25.31,43.49,19.28,46.75
sensor_amsterdam_001,2024-01-20T11:00:00,34.01,55.82,23.02,46.75
sensor_amsterdam_001,2024-01-20T12:00:00,12.75,20.19,9.21,46.75
sensor_amsterdam_001,2024-01-20T13:00:00,21.6,36.73,18.89,46.75
sensor_amsterdam_001,2024-01-20T14:00:00,25.38,44.59,17.34,46.75
sensor_amsterdam_001,2024-01-20T15:00:00,30.45,51.18,33.88,46.75
sensor_amsterdam_001,2024-01-20T16:00:00,21.62,39.49,13.52,46.75
sensor_amsterdam_001,2024-01-20T17:00:00,27.29,48.65,28.46,46.75
sensor_amsterdam_001,2024-01-20T18:00:00,23.04,38.89,19.94,46.75
sensor_amsterdam_001,2024-01-20T19:00:00,26.43,47.86,23.56,46.75
sensor_amsterdam_001,2024-01-20T20:00:00,26.02,43.46,23.28,46.75
sensor_amsterdam_001,2024-01-20T21:00:00,25.3,44.97,25.29,46.75
sensor_amsterdam_001,2024-01-20T22:00:00,24.13,40.17,29.79,46.75
sensor_amsterdam_001,2024-01-20T23:00:00,23.88,39.57,18.33,46.75
sensor_amsterdam_001,2024-01-21T00:00:00,19.14,29.35,16.84,47.07
sensor_amsterdam_001,2024-01-21T01:00:00,23.53,39.32,26.14,47.07
sensor_amsterdam_001,2024-01-21T02:00:00,17.79,31.55,16.8,47.07
sensor_amsterdam_001,2024-01-21T03:00:00,24.74,46.59,20.43,47.07
sensor_amsterdam_001,2024-01-21T04:00:00,18.27,30.58,13.92,47.07
sensor_amsterdam_001,2024-01-21T05:00:00,23.22,39.41,23.79,47.07
sensor_amsterdam_001,2024-01-21T06:00:00,26.46,40.38,24.28,47.07
sensor_amsterdam_001,2024-01-21T07:00:00,22.68,40.1,16.51,47.07
sensor_amsterdam_001,2024-01-21T08:00:00,18.23,31.94,17.74,47.07
sensor_amsterdam_001,2024-01-21T09:00:00,26.32,44.22,15.66,47.07
sensor_amsterdam_001,2024-01-21T10:00:00,25.13,40.8,16.43,47.07
sensor_amsterdam_001,2024-01-21T11:00:00,27.44,46.3,19.1,47.07
sensor_amsterdam_001,2024-01-21T12:00:00,21.27,36.41,11.87,47.07
sensor_amsterdam_001,2024-01-21T13:00:00,26.02,47.02,21.43,47.07
sensor_amsterdam_001,2024-01-21T14:00:00,24.3,39.72,13.17,47.07
sensor_amsterdam_001,2024-01-21T15:00:00,21.09,34.92,9.99,47.07
sensor_amsterdam_001,2024-01-21T16:00:00,21.95,36.49,16.64,47.07
sensor_amsterdam_001,2024-01-21T17:00:00,23.27,37.2,17.34,47.07
sensor_amsterdam_001,2024-01-21T18:00:00,26.05,43.54,23.99,47.07
sensor_amsterdam_001,2024-01-21T19:00:00,29.44,48.45,23.38,47.07
sensor_amsterdam_001,2024-01-21T20:00:00,29.55,52.7,21.09,47.07
sensor_amsterdam_001,2024-01-21T21:00:00,28.85,55.16,20.81,47.07
sensor_amsterdam_001,2024-01-21T22:00:00,17.41,33.17,18.61,47.07
sensor_amsterdam_001,2024-01-21T23:00:00,23.63,40.28,21.02,47.07
sensor_amsterdam_001,2024-01-22T00:00:00,25.0,43.98,21.86,47.39
sensor_amsterdam_001,2024-01-22T01:00:00,33.88,60.02,25.17,47.39
sensor_amsterdam_001,2024-01-22T02:00:00,36.92,66.15,18.46,47.39
sensor_amsterdam_001,2024-01-22T03:00:00,27.71,44.89,19.33,47.39
sensor_amsterdam_001,2024-01-22T04:00:00,37.02,63.96,25.38,47.39
sensor_amsterdam_001,2024-01-22T05:00:00,30.74,53.47,18.94,47.39
sensor_amsterdam_001,2024-01-22T06:00:00,29.8,53.81,17.94,47.39
sensor_amsterdam_001,2024-01-22T07:00:00,41.5,64.84,28.62,47.39
sensor_amsterdam_001,2024-01-22T08:00:00,40.45,65.95,29.57,47.39
sensor_amsterdam_001,2024-01-22T09:00:00,32.06,49.65,22.23,47.39
sensor_amsterdam_001,2024-01-22T10:00:00,30.54,50.66,29.33,47.39
sensor_amsterdam_001,2024-01-22T11:00:00,31.45,49.97,19.71,47.39
sensor_amsterdam_001,2024-01-22T12:00:00,33.48,56.11,16.49,47.39
sensor_amsterdam_001,2024-01-22T13:00:00,30.55,49.7,22.17,47.39
sensor_amsterdam_001,2024-01-22T14:00:00,34.67,52.36,35.21,47.39
sensor_amsterdam_001,2024-01-22T15:00:00,33.27,62.56,29.52,47.39
sensor_amsterdam_001,2024-01-22T16:00:00,31.92,51.13,25.78,47.39
sensor_amsterdam_001,2024-01-22T17:00:00,40.75,69.4,29.14,47.39
sensor_amsterdam_001,2024-01-22T18:00:00,31.79,53.27,25.71,47.39
sensor_amsterdam_001,2024-01-22T19:00:00,20.82,34.38,9.82,47.39
sensor_amsterdam_001,2024-01-22T20:00:00,39.88,65.45,38.59,47.39
sensor_amsterdam_001,2024-01-22T21:00:00,30.43,50.84,23.16,47.39
sensor_amsterdam_001,2024-01-22T22:00:00,32.41,58.98,23.15,47.39
sensor_amsterdam_001,2024-01-22T23:00:00,26.62,45.18,22.05,47.39
sensor_amsterdam_001,2024-01-23T00:00:00,21.21,34.07,16.87,47.71
sensor_amsterdam_001,2024-01-23T01:00:00,25.98,50.15,17.24,47.71
sensor_amsterdam_001,2024-01-23T02:00:00,37.48,63.24,29.7,47.71
sensor_amsterdam_001,2024-01-23T03:00:00,39.01,64.74,29.92,47.71
sensor_amsterdam_001,2024-01-23T04:00:00,21.11,38.83,19.53,47.71
sensor_amsterdam_001,2024-01-23T05:00:00,27.8,47.16,25.89,47.71
sensor_amsterdam_001,2024-01-23T06:00:00,35.21,54.38,32.62,47.71
sensor_amsterdam_001,2024-01-23T07:00:00,34.25,50.92,16.78,47.71
sensor_amsterdam_001,2024-01-23T08:00:00,33.73,57.95,28.54,47.71
sensor_amsterdam_001,2024-01-23T09:00:00,38.17,69.98,29.7,47.71
sensor_amsterdam_001,2024-01-23T10:00:00,30.24,54.54,27.74,47.71
sensor_amsterdam_001,2024-01-23T11:00:00,37.09,67.12,28.48,47.71
sensor_amsterdam_001,2024-01-23T12:00:00,31.23,51.52,29.92,47.71
sensor_amsterdam_001,2024-01-23T13:00:00,34.53,56.83,28.53,47.71
sensor_amsterdam_001,2024-01-23T14:00:00,30.62,50.41,26.1,47.71
sensor_amsterdam_001,2024-01-23T15:00:00,32.07,52.95,38.95,47.71
sensor_amsterdam_001,2024-01-23T16:00:00,36.3,65.47,35.3,47.71
sensor_amsterdam_001,2024-01-23T17:00:00,36.47,57.72,28.01,47.71
sensor_amsterdam_001,2024-01-23T18:00:00,41.49,71.79,33.81,47.71
sensor_amsterdam_001,2024-01-23T19:00:00,40.6,73.2,12.89,47.71
sensor_amsterdam_001,2024-01-23T20:00:00,32.97,66.49,19.51,47.71
sensor_amsterdam_001,2024-01-23T21:00:00,28.43,50.09,26.7,47.71
sensor_amsterdam_001,2024-01-23T22:00:00,31.16,50.68,17.01,47.71
sensor_amsterdam_001,2024-01-23T23:00:00,28.04,47.99,28.03,47.71
sensor_amsterdam_001,2024-01-24T00:00:00,26.79,46.98,21.94,48.03
sensor_amsterdam_001,2024-01-24T01:00:00,26.53,43.75,21.4,48.03
sensor_amsterdam_001,2024-01-24T02:00:00,31.02,55.35,23.79,48.03
sensor_amsterdam_001,2024-01-24T03:00:00,37.57,64.76,30.6,48.03
sensor_amsterdam_001,2024-01-24T04:00:00,34.96,61.0,16.02,48.03
sensor_amsterdam_001,2024-01-24T05:00:00,32.28,50.84,30.2,48.03
sensor_amsterdam_001,2024-01-24T06:00:00,35.15,63.17,24.27,48.03
sensor_amsterdam_001,2024-01-24T07:00:00,41.13,71.75,29.96,48.03
sensor_amsterdam_001,2024-01-24T08:00:00,37.33,62.64,34.02,48.03
sensor_amsterdam_001,2024-01-24T09:00:00,36.49,64.87,13.74,48.03
sensor_amsterdam_001,2024-01-24T10:00:00,36.18,60.27,25.08,48.03
sensor_amsterdam_001,2024-01-24T11:00:00,32.28,60.92,30.64,48.03
sensor_amsterdam_001,2024-01-24T12:00:00,30.88,50.88,20.47,48.03
sensor_amsterdam_001,2024-01-24T13:00:00,24.63,43.45,21.18,48.03
sensor_amsterdam_001,2024-01-24T14:00:00,30.07,45.27,20.82,48.03
sensor_amsterdam_001,2024-01-24T15:00:00,40.17,67.45,25.14,48.03
sensor_amsterdam_001,2024-01-24T16:00:00,42.53,79.38,26.28,48.03
sensor_amsterdam_001,2024-01-24T17:00:00,30.32,50.63,15.49,48.03
sensor_amsterdam_001,2024-01-24T18:00:00,27.93,47.9,24.31,48.03
sensor_amsterdam_001,2024-01-24T19:00:00,44.05,78.19,23.94,48.03
sensor_amsterdam_001,2024-01-24T20:00:00,29.36,51.11,21.31,48.03
sensor_amsterdam_001,2024-01-24T21:00:00,39.69,61.74,32.15,48.03
sensor_amsterdam_001,2024-01-24T22:00:00,27.45,48.64,15.67,48.03
sensor_amsterdam_001,2024-01-24T23:00:00,20.51,35.2,15.54,48.03
sensor_amsterdam_001,2024-01-25T00:00:00,37.26,56.58,38.63,48.34
sensor_amsterdam_001,2024-01-25T01:00:00,24.9,40.72,21.6,48.34
sensor_amsterdam_001,2024-01-25T02:00:00,27.58,45.82,14.7,48.34
sensor_amsterdam_001,2024-01-25T03:00:00,33.85,61.14,34.1,48.34
sensor_amsterdam_001,2024-01-25T04:00:00,28.77,48.8,23.89,48.34
sensor_amsterdam_001,2024-01-25T05:00:00,28.42,48.06,31.38,48.34
sensor_amsterdam_001,2024-01-25T06:00:00,39.21,65.15,39.83,48.34
sensor_amsterdam_001,2024-01-25T07:00:00,44.49,76.6,43.35,48.34
sensor_amsterdam_001,2024-01-25T08:00:00,33.22,59.14,31.84,48.34
sensor_amsterdam_001,2024-01-25T09:00:00,36.29,61.13,32.98,48.34
sensor_amsterdam_001,2024-01-25T10:00:00,36.51,65.2,34.94,48.34
sensor_amsterdam_001,2024-01-25T11:00:00,37.24,60.56,25.9,48.34
sensor_amsterdam_001,2024-01-25T12:00:00,33.91,58.01,34.11,48.34
sensor_amsterdam_001,2024-01-25T13:00:00,35.47,58.76,30.07,48.34
sensor_amsterdam_001,2024-01-25T14:00:00,29.98,50.49,19.03,48.34
sensor_amsterdam_001,2024-01-25T15:00:00,34.45,59.44,22.82,48.34
sensor_amsterdam_001,2024-01-25T16:00:00,38.93,67.49,37.51,48.34
sensor_amsterdam_001,2024-01-25T17:00:00,48.32,82.79,43.07,48.34
sensor_amsterdam_001,2024-01-25T18:00:00,29.53,54.66,29.12,48.34
sensor_amsterdam_001,2024-01-25T19:00:00,27.78,45.87,26.86,48.34
sensor_amsterdam_001,2024-01-25T20:00:00,35.54,61.08,24.52,48.34
sensor_amsterdam_001,2024-01-25T21:00:00,24.57,40.77,19.93,48.34
sensor_amsterdam_001,2024-01-25T22:00:00,31.15,53.35,19.2,48.34
sensor_amsterdam_001,2024-01-25T23:00:00,21.77,38.77,14.55,48.34
sensor_amsterdam_001,2024-01-26T00:00:00,26.57,46.4,16.87,48.66
sensor_amsterdam_001,2024-01-26T01:00:00,27.21,45.04,19.36,48.66
sensor_amsterdam_001,2024-01-26T02:00:00,28.64,47.77,20.16,48.66
sensor_amsterdam_001,2024-01-26T03:00:00,29.72,50.93,28.76,48.66
sensor_amsterdam_001,2024-01-26T04:00:00,24.67,45.18,22.11,48.66
sensor_amsterdam_001,2024-01-26T05:00:00,41.08,65.92,40.47,48.66
sensor_amsterdam_001,2024-01-26T06:00:00,44.36,75.6,32.22,48.66
sensor_amsterdam_001,2024-01-26T07:00:00,35.74,55.32,32.69,48.66
sensor_amsterdam_001,2024-01-26T08:00:00,41.24,70.51,38.41,48.66
sensor_amsterdam_001,2024-01-26T09:00:00,46.27,75.64,34.27,48.66
sensor_amsterdam_001,2024-01-26T10:00:00,45.02,77.72,27.44,48.66
sensor_amsterdam_001,2024-01-26T11:00:00,35.55,67.64,23.17,48.66
sensor_amsterdam_001,2024-01-26T12:00:00,32.06,55.06,28.61,48.66
sensor_amsterdam_001,2024-01-26T13:00:00,35.14,61.66,22.02,48.66
sensor_amsterdam_001,2024-01-26T14:00:00,32.38,51.6,28.35,48.66
sensor_amsterdam_001,2024-01-26T15:00:00,32.12,54.28,32.88,48.66
sensor_amsterdam_001,2024-01-26T16:00:00,26.74,52.06,21.73,48.66
sensor_amsterdam_001,2024-01-26T17:00:00,35.02,59.94,19.44,48.66
sensor_amsterdam_001,2024-01-26T18:00:00,22.94,40.32,14.53,48.66
sensor_amsterdam_001,2024-01-26T19:00:00,35.65,54.66,27.23,48.66
sensor_amsterdam_001,2024-01-26T20:00:00,32.32,54.76,31.1,48.66
sensor_amsterdam_001,2024-01-26T21:00:00,32.79,57.85,28.99,48.66
sensor_amsterdam_001,2024-01-26T22:00:00,26.8,45.98,22.06,48.66
sensor_amsterdam_001,2024-01-26T23:00:00,21.03,38.49,18.37,48.66
sensor_amsterdam_001,2024-01-27T00:00:00,17.8,32.38,19.86,48.96
sensor_amsterdam_001,2024-01-27T01:00:00,24.47,44.4,20.68,48.96
sensor_amsterdam_001,2024-01-27T02:00:00,22.97,40.01,25.25,48.96
sensor_amsterdam_001,2024-01-27T03:00:00,14.63,27.11,16.56,48.96
sensor_amsterdam_001,2024-01-27T04:00:00,22.87,38.25,14.29,48.96
sensor_amsterdam_001,2024-01-27T05:00:00,24.91,39.37,21.78,48.96
sensor_amsterdam_001,2024-01-27T06:00:00,20.7,34.93,12.96,48.96
sensor_amsterdam_001,2024-01-27T07:00:00,20.89,37.41,19.88,48.96
sensor_amsterdam_001,2024-01-27T08:00:00,28.15,51.99,25.87,48.96
sensor_amsterdam_001,2024-01-27T09:00:00,31.71,49.46,29.4,48.96
sensor_amsterdam_001,2024-01-27T10:00:00,28.74,46.83,20.53,48.96
sensor_amsterdam_001,2024-01-27T11:00:00,20.41,36.79,12.5,48.96
sensor_amsterdam_001,2024-01-27T12:00:00,19.48,32.63,18.51,48.96
sensor_amsterdam_001,2024-01-27T13:00:00,17.72,31.77,10.62,48.96
sensor_amsterdam_001,2024-01-27T14:00:00,18.83,33.46,11.49,48.96
sensor_amsterdam_001,2024-01-27T15:00:00,17.26,32.0,13.9,48.96
sensor_amsterdam_001,2024-01-27T16:00:00,21.38,37.64,7.84,48.96
sensor_amsterdam_001,2024-01-27T17:00:00,27.15,46.28,20.8,48.96
sensor_amsterdam_001,2024-01-27T18:00:00,24.87,44.57,18.46,48.96
sensor_amsterdam_001,2024-01-27T19:00:00,22.0,39.08,16.35,48.96
sensor_amsterdam_001,2024-01-27T20:00:00,30.38,50.55,27.9,48.96
sensor_amsterdam_001,2024-01-27T21:00:00,24.29,40.39,21.94,48.96
sensor_amsterdam_001,2024-01-27T22:00:00,25.28,42.62,14.24,48.96
sensor_amsterdam_001,2024-01-27T23:00:00,18.27,29.01,15.58,48.96
sensor_amsterdam_001,2024-01-28T00:00:00,25.61,44.84,20.88,49.27
sensor_amsterdam_001,2024-01-28T01:00:00,23.26,39.18,20.41,49.27
sensor_amsterdam_001,2024-01-28T02:00:00,21.58,35.19,15.6,49.27
sensor_amsterdam_001,2024-01-28T03:00:00,23.44,40.86,21.72,49.27
sensor_amsterdam_001,2024-01-28T04:00:00,16.9,26.73,16.66,49.27
sensor_amsterdam_001,2024-01-28T05:00:00,29.36,47.85,26.0,49.27
sensor_amsterdam_001,2024-01-28T06:00:00,26.93,46.12,21.81,49.27
sensor_amsterdam_001,2024-01-28T07:00:00,19.37,35.86,14.44,49.27
sensor_amsterdam_001,2024-01-28T08:00:00,34.16,61.22,23.7,49.27
sensor_amsterdam_001,2024-01-28T09:00:00,31.25,48.68,28.88,49.27
sensor_amsterdam_001,2024-01-28T10:00:00,20.68,35.53,14.8,49.27
sensor_amsterdam_001,2024-01-28T11:00:00,21.56,38.34,16.97,49.27
sensor_amsterdam_001,2024-01-28T12:00:00,16.59,26.66,9.54,49.27
sensor_amsterdam_001,2024-01-28T13:00:00,19.28,33.49,16.56,49.27
sensor_amsterdam_001,2024-01-28T14:00:00,24.69,46.28,24.43,49.27
sensor_amsterdam_001,2024-01-28T15:00:00,23.25,39.62,19.48,49.27
sensor_amsterdam_001,2024-01-28T16:00:00,25.92,48.48,27.99,49.27
sensor_amsterdam_001,2024-01-28T17:00:00,25.79,40.44,22.45,49.27
sensor_amsterdam_001,2024-01-28T18:00:00,24.03,43.59,20.43,49.27
sensor_amsterdam_001,2024-01-28T19:00:00,32.0,56.5,11.95,49.27
sensor_amsterdam_001,2024-01-28T20:00:00,17.93,33.31,14.38,49.27
sensor_amsterdam_001,2024-01-28T21:00:00,25.85,42.77,23.0,49.27
sensor_amsterdam_001,2024-01-28T22:00:00,23.83,40.99,19.48,49.27
sensor_amsterdam_001,2024-01-28T23:00:00,17.63,28.39,10.16,49.27
sensor_amsterdam_001,2024-01-29T00:00:00,37.07,61.89,32.69,49.57
sensor_amsterdam_001,2024-01-29T01:00:00,32.77,58.38,24.82,49.57
sensor_amsterdam_001,2024-01-29T02:00:00,31.99,55.04,22.47,49.57
sensor_amsterdam_001,2024-01-29T03:00:00,34.14,55.93,34.85,49.57
sensor_amsterdam_001,2024-01-29T04:00:00,34.68,61.53,29.08,49.57
sensor_amsterdam_001,2024-01-29T05:00:00,35.32,55.67,38.09,49.57
sensor_amsterdam_001,2024-01-29T06:00:00,36.96,66.37,28.87,49.57
sensor_amsterdam_001,2024-01-29T07:00:00,38.13,62.06,18.93,49.57
